id,taxid,superkingdom,organism,title,valid
NC_023573,1450142,Viruses,Staphylococcus phage phiSA12,"Staphylococcus phage phiSA012 DNA, complete genome",True
NC_023583,1406974,Viruses,Pseudomonas phage TL,Pseudomonas phage TL complete genome,True
NC_027385,1500813,Viruses,Propionibacterium phage PHL092M00,"Propionibacterium phage PHL092M00, complete genome",True
KT783672,1735465,Viruses,Arthrobacter phage TymAbreu,"Arthrobacter phage TymAbreu, complete genome",True
NC_027393,1558467,Viruses,Vibrio phage J2,"Vibrio phage J2, complete genome",True
KT363731,1701845,Viruses,Mycobacterium phage TheloniousMonk,"Mycobacterium phage TheloniousMonk, complete genome",True
NC_023747,1084722,Viruses,Mycobacterium phage BarrelRoll,"Mycobacterium phage BarrelRoll, complete genome",True
NC_020874,382273,Viruses,Prochlorococcus phage P-SSP3,Prochlorococcus phage P-SSP3 genomic sequence,True
MH669004,2301573,Viruses,Streptomyces phage Hank144,"Streptomyces phage Hank144, complete genome",True
MG839029,2079584,Viruses,Microbacterium phage Ilzat,"Microbacterium phage Ilzat, complete genome",True
NC_024137,584892,Viruses,Bacillus phage Bcp1,"Bacillus phage Bcp1, complete genome",True
MH045569,2126937,Viruses,Mycobacterium phage Schiebel,"Mycobacterium phage Schiebel, complete genome",True
NC_029061,1636270,Viruses,Rhodoferax phage P26218,"Rhodoferax phage P26218, complete genome",True
NC_020482,1283078,Viruses,Pelagibacter phage HTVC011P,"Pelagibacter phage HTVC011P, complete genome",True
NC_023499,1308896,Viruses,Staphylococcus phage StauST398-4,"Staphylococcus phage StauST398-4, complete genome",True
MH019216,2126735,Viruses,Streptomyces phage Wentworth,"Streptomyces phage Wentworth, complete genome",True
NC_021336,1309583,Viruses,Bacillus phage MG-B1,"Bacillus phage MG-B1, complete genome",True
NC_022342,1235653,Viruses,Propionibacterium phage PHL111M01,"Propionibacterium phage PHL111M01, complete genome",True
KU160643,1772296,Viruses,Arthrobacter phage DrRobert,"Arthrobacter phage DrRobert, complete genome",True
KP027209,1567476,Viruses,Mycobacterium phage Sigman,"Mycobacterium phage Sigman, complete genome",True
NC_011613,2914008,Viruses,Pseudomonas phage MP29,"Pseudomonas phage MP29, complete genome",True
KU160644,1772326,Viruses,Arthrobacter phage Galaxy,"Arthrobacter phage Galaxy, complete genome",True
NC_027297,2991861,Viruses,Salmonella phage Stitch,"Salmonella phage Stitch, complete genome",True
NC_005294,12402,Viruses,Streptococcus phage EJ-1,"Streptococcus prophage EJ-1, complete genome",True
NC_023703,1089121,Viruses,Mycobacterium phage Dori,"Mycobacterium phage Dori, complete genome",True
MG944219,2099445,Viruses,Microbacterium phage PuppyEggo,"Microbacterium phage PuppyEggo, complete genome",True
MH779505,2315539,Viruses,Mycobacterium phage Grizzly,"Mycobacterium phage Grizzly, complete genome",True
NC_028680,1735466,Viruses,Mycobacterium phage Pepe,"Mycobacterium phage Pepe, complete genome",True
NC_023564,1429759,Viruses,Mycobacterium phage EagleEye,"Mycobacterium phage EagleEye, complete genome",True
NC_012419,627087,Viruses,Enterococcus phage EFAP-1,"Enterococcus phage EFAP-1, complete genome",True
NC_025457,1481187,Viruses,Acinetobacter phage vB_AbaP_Acibel007,"Acinetobacter phage vB_AbaP_Acibel007, complete genome",True
NC_031102,1873887,Viruses,Mycobacterium phage Sneeze,"Mycobacterium phage Sneeze, complete genome",True
NC_005282,77775,Viruses,Salmonella phage FelixO1,"Enterobacteria phage Felix 01, complete genome",True
MH590600,2992931,Viruses,Microbacterium phage KaiHaiDragon,"Microbacterium phage KaiHaiDragon, complete genome",True
JN006064,1982927,Viruses,Pegunavirus osmaximus,"Pegunavirus osmaximus strain OSmaximus, complete genome",True
MK279858,2499044,Viruses,Mycobacterium phage JakeO,"Mycobacterium phage JakeO, complete genome",True
NC_024792,1527469,Viruses,Bacillus phage Bobb,"Bacillus phage Bobb, complete genome",True
MH834620,2419962,Viruses,Arthrobacter phage Melons,"Arthrobacter phage Melons, complete genome",True
MG962375,2094140,Viruses,Mycobacterium phage ProfessorX,"Mycobacterium phage ProfessorX, complete genome",True
MH697589,2301539,Viruses,Microbacterium phage Neferthena,"Microbacterium phage Neferthena, complete genome",True
JN020143,1036616,Viruses,Mycobacterium phage ShiLan,"Mycobacterium phage ShiLan, complete genome",True
MH153812,2182359,Viruses,Rhodococcus phage Grayson,"Rhodococcus phage Grayson, complete genome",True
KX781992,1897435,Viruses,Mycobacterium phage Gabriel,"Mycobacterium phage Gabriel, complete genome",True
MK524520,2530136,Viruses,Mycobacterium phage Nenae,"Mycobacterium phage Nenae, complete genome",True
MK279888,2499065,Viruses,Mycobacterium phage TomBombadil,"Mycobacterium phage TomBombadil, complete genome",True
KU998238,1838080,Viruses,Gordonia phage Splinter,"Gordonia phage Splinter, complete genome",True
MH338236,2234074,Viruses,Mycobacterium phage Ebony,"Mycobacterium phage Ebony, complete genome",True
KT454972,1718174,Viruses,Mycobacterium phage Evanesce,"Mycobacterium phage Evanesce, complete genome",True
NC_028955,1542477,Viruses,Prochlorococcus phage P-TIM68,"Prochlorococcus phage P-TIM68, complete genome",True
NC_021339,1327760,Viruses,Streptomyces phage Zemlya,"Streptomyces phage Zemlya, complete genome",True
NC_025462,1481186,Viruses,Acinetobacter phage vB_AbaM_Acibel004,"Acinetobacter phage vB_AbaM_Acibel004, complete genome",True
MF324902,2015829,Viruses,Rhodococcus phage Krishelle,"Rhodococcus phage Krishelle, complete genome",True
KR053195,1647470,Viruses,Gordonia phage GMA1,"Gordonia phage GMA1, complete genome",True
KU568494,1784956,Viruses,Mycobacterium phage Bactobuster,"Mycobacterium phage Bactobuster, complete genome",True
NC_028844,1698356,Viruses,Mycobacterium phage Phatniss,"Mycobacterium phage Phatniss, complete genome",True
MH513971,2250300,Viruses,Mycobacterium phage Hope4ever,"Mycobacterium phage Hope4ever, complete genome",True
MH779499,2315529,Viruses,Gordonia phage Buggaboo,"Gordonia phage Buggaboo, complete genome",True
MK359329,2502458,Viruses,Mycobacterium phage Kamryn,"Mycobacterium phage Kamryn, complete genome",True
NC_022914,1403390,Viruses,Staphylococcus phage phiRS7,"Staphylococcus phage phiRS7, complete genome",True
NC_031254,1796996,Viruses,Arthrobacter phage Kitkat,"Arthrobacter phage Kitkat, complete genome",True
NC_028690,1527494,Viruses,Mycobacterium phage Eremos,"Mycobacterium phage Eremos, complete genome",True
MK460247,2510586,Viruses,Mycobacterium phage YoureAdopted,"Mycobacterium phage YoureAdopted, complete genome",True
NC_027925,1100043,Viruses,Apis mellifera filamentous virus,"Apis mellifera filamentous virus isolate CH-CO5, partial genome",True
NC_019539,1163482,Viruses,Salmonella phage vB_SenS-Ent1,Salmonella phage vB_SenS-Ent1 complete genome,True
MK359344,2502468,Viruses,Mycobacterium phage Napoleon13,"Mycobacterium phage Napoleon13, complete genome",True
NC_008265,396359,Viruses,Clostridium phage phiSM101,"Clostridium phage phiSM101, complete genome",True
NC_000896,12417,Viruses,Lactobacillus phage phiadh,"Lactobacillus prophage phiadh, complete genome",True
MH450122,2250422,Viruses,Mycobacterium phage KingTut,"Mycobacterium phage KingTut, complete genome",True
KX620751,1897534,Viruses,Propionibacterium phage Doucette,"Propionibacterium phage Doucette, complete genome",True
MH051248,2126946,Viruses,Mycobacterium phage BigPhil,"Mycobacterium phage BigPhil, complete genome",True
NC_019457,10689,Viruses,Vibrio phage CP-T1,"Vibrio phage CP-T1, complete genome",True
NC_019522,1127516,Viruses,Pectobacterium phage ZF40,"Pectobacterium phage ZF40, complete genome",True
NC_031048,1864622,Viruses,Enterobacter phage Arya,"Enterobacter phage Arya, complete genome",True
MH926055,2341077,Viruses,Mycobacterium phage Chewbacca,"Mycobacterium phage Chewbacca, complete genome",True
MH669008,2301562,Viruses,Mycobacterium phage Megamind,"Mycobacterium phage Megamind, complete genome",True
NC_028691,1673886,Viruses,Mycobacterium phage Apizium,"Mycobacterium phage Apizium, complete genome",True
MF185733,2015850,Viruses,Mycobacterium phage StepMih,"Mycobacterium phage StepMih, complete genome",True
NC_028834,1589747,Viruses,Achromobacter phage 83-24,"Achromobacter phage 83-24, complete genome",True
MH271315,2201455,Viruses,Rhodococcus phage Takoda,"Rhodococcus phage Takoda, complete genome",True
NC_028880,1610508,Viruses,Citrobacter phage phiCFP-1,"Citrobacter phage phiCFP-1, complete genome",True
MH576963,2283249,Viruses,Microbacterium phage Scamander,"Microbacterium phage Scamander, complete genome",True
JF704101,2920884,Viruses,Mycobacterium phage Microwolf,"Mycobacterium phage Microwolf, complete genome",True
MF141540,2024302,Viruses,Mycobacterium phage Avocado,"Mycobacterium phage Avocado, complete genome",True
MF140404,2015856,Viruses,Arthrobacter phage Christian,"Arthrobacter phage Christian, complete genome",True
NC_022988,1391179,Viruses,Mycobacterium phage Bruin,"Mycobacterium phage Bruin, complete genome",True
MG872842,2081628,Viruses,Mycobacterium phage Scherzo,"Mycobacterium phage Scherzo, complete genome",True
NC_004683,2907832,Viruses,Mycobacterium phage Che9c,"Mycobacterium phage Che9c, complete genome",True
KU963256,1821557,Viruses,Gordonia phage Lucky10,"Gordonia phage Lucky10, complete genome",True
MH001450,2108123,Viruses,Mycobacterium phage Jeon,"Mycobacterium phage Jeon, complete genome",True
NC_004686,2907834,Viruses,Mycobacterium phage Che9d,"Mycobacteriophage Che9d, complete genome",True
MK460246,2510585,Viruses,Mycobacterium phage Nibb,"Mycobacterium phage Nibb, complete genome",True
NC_021328,1273749,Viruses,Halogranum tailed virus 1,"Halovirus HGTV-1, complete genome",True
NC_019912,2884431,Viruses,Bacillus phage vB_BtS_BMBtp2,"Bacillus phage vB_BtS_BMBtp2, complete genome",True
MF197383,2015851,Viruses,Corynebacterium phage Poushou,"Corynebacterium phage Poushou, complete genome",True
NC_025431,1527771,Viruses,Mesorhizobium phage vB_MloP_Lo5R7ANS,"Mesorhizobium phagevB_MloP_Lo5R7ANS, complete genome",True
NC_008367,2913979,Viruses,Phormidium phage Pf-WMP4,"Phormidium phage Pf-WMP4, complete genome",True
MK061407,2488783,Viruses,Mycobacterium phage Beelzebub,"Mycobacterium phage Beelzebub, complete genome",True
MK279869,2499012,Viruses,Arthrobacter phage OurGirlNessie,"Arthrobacter phage OurGirlNessie, complete genome",True
MH153807,2182361,Viruses,Rhodococcus phage Peregrin,"Rhodococcus phage Peregrin, complete genome",True
NC_019548,1150992,Viruses,Ralstonia phage RSS0,"Ralstonia phage RSS0, complete genome",True
MH051251,2126949,Viruses,Mycobacterium phage DuchessDung,"Mycobacterium phage DuchessDung, complete genome",True
NC_021558,754053,Viruses,Paenibacillus phage PG1,Paenibacillus phage PG1 genomic sequence,True
NC_019447,1133293,Viruses,Brucella phage Pr,"Brucella phage Pr, complete genome",True
MG757159,2079419,Viruses,Mycobacterium phage JangoPhett,"Mycobacterium phage JangoPhett, complete genome",True
MG962376,2094141,Viruses,Mycobacterium phage Thumb,"Mycobacterium phage Thumb, complete genome",True
KY204246,1927025,Viruses,Mycobacterium phage Clarenza,"Mycobacterium phage Clarenza, complete genome",True
MH229864,2201349,Viruses,Streptomyces phage UNTPL,"Streptomyces phage UNTPL, complete genome",True
MG099947,2047842,Viruses,Mycobacterium phage Ph8s,"Mycobacterium phage Ph8s, complete genome",True
NC_028850,1675027,Viruses,Yersinia phage vB_YenP_ISAO8,"Yersinia phage vB_YenP_ISAO8, complete genome",True
NC_012753,646413,Viruses,Streptococcus phage 5093,"Streptococcus phage 5093, complete genome",True
MH399785,2250384,Viruses,Mycobacterium phage NotAPhaseMom,"Mycobacterium phage NotAPhaseMom, complete genome",True
KT361920,1698440,Viruses,Mycobacterium phage Slarp,"Mycobacterium phage Slarp, complete genome",True
MK279877,2499057,Viruses,Mycobacterium phage Roscoe,"Mycobacterium phage Roscoe, complete genome",True
MH744415,2315613,Viruses,Mycobacterium phage ArcusAngelus,"Mycobacterium phage ArcusAngelus, complete genome",True
NC_008205,2911439,Viruses,Mycobacterium phage PMC,"Mycobacterium phage PMC, complete genome",True
NC_022068,1340822,Viruses,Mycobacterium phage Daenerys,"Mycobacterium phage Daenerys, complete genome",True
KM347890,1536599,Viruses,Mycobacterium phage Vivaldi,"Mycobacterium phage Vivaldi, complete genome",True
NC_023556,1416009,Viruses,Achromobacter phage JWAlpha,"Achromobacter phage JWAlpha, complete genome",True
KY204251,1927030,Viruses,Mycobacterium phage Thanksgivukkah,"Mycobacterium phage Thanksgivukkah, complete genome",True
NC_013647,674082,Viruses,Klebsiella phage KP32,"Klebsiella phage KP32, complete genome",True
MF377440,2024005,Viruses,Mycobacterium phage Bella96,"Mycobacterium phage Bella96, complete genome",True
NC_031055,1868599,Viruses,Bacillus phage PfEFR-5,"Bacillus phage PfEFR-5, complete genome",True
NC_018850,1235661,Viruses,Pseudomonas phage UFV-P2,"Pseudomonas phage UFV-P2, complete genome",True
MK279912,2499027,Viruses,Gordonia phage Savage,"Gordonia phage Savage, complete genome",True
KY464936,1958895,Viruses,Mycobacterium phage Idleandcovert,"Mycobacterium phage Idleandcovert, complete genome",True
KU160654,1772305,Viruses,Arthrobacter phage Laroye,"Arthrobacter phage Laroye, complete genome",True
NC_021298,1327758,Viruses,Streptomyces phage Lika,"Streptomyces phage Lika, complete genome",True
MG812494,2079572,Viruses,Mycobacterium phage Pier,"Mycobacterium phage Pier, complete genome",True
NC_023578,1445727,Viruses,Mycobacterium phage Oaker,"Mycobacterium phage Oaker, complete genome",True
MG198785,2047874,Viruses,Mycobacterium phage Thespis,"Mycobacterium phage Thespis, complete genome",True
MG872839,2081630,Viruses,Mycobacterium phage LifeSavor,"Mycobacterium phage LifeSavor, complete genome",True
MK112548,2488974,Viruses,Mycobacterium phage McWolfish,"Mycobacterium phage McWolfish, complete genome",True
NC_027630,1655017,Viruses,Propionibacterium phage Ouroboros,"Propionibacterium phage Ouroboros, complete genome",True
NC_012756,644007,Viruses,Streptococcus phage PH10,"Streptococcus phage PH10, complete genome",True
KU998256,1838068,Viruses,Gordonia phage Jeanie,"Gordonia phage Jeanie, complete genome",True
MH651172,2301714,Viruses,Streptomyces phage Comrade,"Streptomyces phage Comrade, complete genome",True
NC_023704,2922222,Viruses,Mycobacterium phage Doom,"Mycobacterium phage Doom, complete genome",True
MH155879,2182406,Viruses,Mycobacterium phage Relief,"Mycobacterium phage Relief, complete genome",True
MF140410,2015881,Viruses,Mycobacterium phage Et2Brutus,"Mycobacterium phage Et2Brutus, complete genome",True
MF919495,2041521,Viruses,Mycobacterium phage Bigswole,"Mycobacterium phage Bigswole, complete genome",True
KX620786,1897528,Viruses,Mycobacterium phage Lego3393,"Mycobacterium phage Lego3393, complete genome",True
JF704102,1034143,Viruses,Mycobacterium phage Phipps,"Mycobacterium phage Phipps, complete sequence",True
NC_004586,198540,Viruses,Streptococcus phage 315.3,"Streptococcus pyogenes phage 315.3, complete genome",True
NC_027333,1500807,Viruses,Propionibacterium phage PHL070N00,"Propionibacterium phage PHL070N00, complete genome",True
KU998234,1838083,Viruses,Gordonia phage Wizard,"Gordonia phage Wizard, complete genome",True
NC_012663,641487,Viruses,Lactococcus phage P087,"Lactococcus phage P087, complete genome",True
MH509444,2250293,Viruses,Mycobacterium phage BEEST,"Mycobacterium phage BEEST, complete genome",True
NC_021309,1327774,Viruses,Mycobacterium phage Phrux,"Mycobacterium phage Phrux, complete genome",True
MH697583,2301542,Viruses,Mycobacterium phage EricMillard,"Mycobacterium phage EricMillard, complete genome",True
KX557282,1887651,Viruses,Gordonia phage Nyceirae,"Gordonia phage Nyceirae, complete genome",True
MH001447,2108129,Viruses,Mycobacterium phage Nilo,"Mycobacterium phage Nilo, complete genome",True
NC_028897,1698366,Viruses,Mycobacterium phage Chadwick,"Mycobacterium phage Chadwick, complete genome",True
MF358541,2015805,Viruses,Streptomyces phage Warpy,"Streptomyces phage Warpy, complete genome",True
NC_004736,223524,Viruses,Vibrio phage VGJ,"Vibrio phage VGJphi, complete genome",True
MF919508,2041533,Viruses,Mycobacterium phage ILeeKay,"Mycobacterium phage ILeeKay, complete genome",True
MH910036,2419609,Viruses,Arthrobacter phage Hestia,"Arthrobacter phage Hestia, complete genome",True
MH825707,2315711,Viruses,Mycobacterium phage MilleniumForce,"Mycobacterium phage MilleniumForce, complete genome",True
NC_027296,1220714,Viruses,Rhizobium phage RHEph06,"Rhizobium phage RHEph06, complete genome",True
MG944221,2099449,Viruses,Mycobacterium phage Scowl,"Mycobacterium phage Scowl, complete genome",True
NC_031932,1814280,Viruses,Flavobacterium phage Fpv10,"Flavobacterium phage Fpv10, complete genome",True
KX557281,1887650,Viruses,Gordonia phage Jumbo,"Gordonia phage Jumbo, complete genome",True
MK359319,2502437,Viruses,Gordonia phage Parada,"Gordonia phage Parada, complete genome",True
MG872836,2081623,Viruses,Mycobacterium phage Fajezeel,"Mycobacterium phage Fajezeel, complete genome",True
NC_021348,1327938,Viruses,Mycobacterium phage ArcherS7,"Mycobacterium phage ArcherS7, complete genome",True
MH051252,2126943,Viruses,Mycobacterium phage Fameo,"Mycobacterium phage Fameo, complete genome",True
