NT2PhageStrategy,NT2BactStrategy,MegaDNAPhageStrategy,MegaDNABactStrategy,DNABERTPhageStrategy,DNABERTBactStrategy,F1Score1,F1Score2,F1Score3,F1Score4,F1Score5,Average
MaxStrategy,TfidfStrategy,TruncateStrategy,TruncateStrategy,TKPertStrategy,TKPertStrategy,0.9465060234069824,0.9572400450706482,0.9544573426246643,,,.9527
MaxStrategy,TfidfStrategy,TruncateStrategy,TruncateStrategy,TKPertStrategy,TruncateStrategy,0.9398642182350159,0.9592628479003906,0.9518304467201233,,,.9503
MaxStrategy,TfidfStrategy,TruncateStrategy,MaxStrategy,TKPertStrategy,MaxStrategy,0.9516907930374146,0.9545014500617981,0.9582929015159607,,,.9548
MaxStrategy,MaxStrategy,TKPertStrategy,Tf4idfStrategy,TKPertStrategy,TKPertStrategy,0.9294403791427612,0.9639727473258972,0.9575289487838745,,,.9503
MaxStrategy,TfidfStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,TruncateStrategy,0.9647749662399292,0.965753436088562,0.9544573426246643,,,.9616
MaxStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,TruncateStrategy,MaxStrategy,0.9563530683517456,0.9522431492805481,0.955974817276001,,,.9548
MaxStrategy,TfidfStrategy,MaxStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,0.9625668525695801,0.9566488265991211,0.9569840431213379,,,.9587
MaxStrategy,TfidfStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,MaxStrategy,0.9517778754234314,0.9459980726242065,0.961013674736023,,,.9529
MaxStrategy,TfidfStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,0.9393647909164429,0.960622251033783,0.9443099498748779,,,.9480
MaxStrategy,TfidfStrategy,TruncateStrategy,MaxStrategy,TruncateStrategy,TKPertStrategy,0.9658869504928589,0.9630350470542908,0.9457889795303345,,,.9582
MaxStrategy,TfidfStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,0.9561792016029358,0.9543246030807495,0.9548324346542358,,,.9551
MaxStrategy,TfidfStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,TKPertStrategy,0.957156777381897,0.9419664144515991,0.9545454382896423,,,.9512
MaxStrategy,TfidfStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,TruncateStrategy,0.9373482465744019,0.9328858852386475,0.9640427827835083,,,.9447
MaxStrategy,TfidfStrategy,MaxStrategy,Tf4idfStrategy,TruncateStrategy,TruncateStrategy,0.9493975639343262,0.9648780226707458,0.9554263353347778,,,.9565
MaxStrategy,TfidfStrategy,TruncateStrategy,Tf4idfStrategy,MaxStrategy,TruncateStrategy,0.9578692317008972,0.9397944211959839,0.9482341408729553,,,.9486
MaxStrategy,TfidfStrategy,TruncateStrategy,Tf4idfStrategy,TKPertStrategy,MaxStrategy,0.9467054009437561,0.9615945816040039,0.956817090511322,,,.9550
MaxStrategy,TfidfStrategy,TruncateStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,0.9528846144676208,0.947265625,0.9601554870605469,,,.9534
MaxStrategy,TfidfStrategy,TruncateStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,0.9444175958633423,0.9616690874099731,0.9585568308830261,,,.9548
MaxStrategy,TfidfStrategy,TruncateStrategy,TKPertStrategy,TKPertStrategy,TKPertStrategy,0.9459853768348694,0.9527027010917664,0.961444616317749,,,.9533
MaxStrategy,TfidfStrategy,TruncateStrategy,Tf4idfStrategy,TruncateStrategy,MaxStrategy,0.9569424390792847,0.947830319404602,0.9454023241996765,,,.9500
MaxStrategy,TfidfStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,0.960545539855957,0.964946448802948,0.9659532904624939,,,.9638
MaxStrategy,TfidfStrategy,TruncateStrategy,MaxStrategy,TKPertStrategy,TruncateStrategy,0.960545539855957,0.9601554870605469,0.9465060234069824,,,.9557
MaxStrategy,TfidfStrategy,TruncateStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,0.9585971832275391,0.9586777091026306,0.9599999785423279,,,.9590
MaxStrategy,TfidfStrategy,TruncateStrategy,Tf4idfStrategy,MaxStrategy,TKPertStrategy,0.9556313753128052,0.9510086178779602,0.9558894634246826,,,.9541
MaxStrategy,TfidfStrategy,TruncateStrategy,MaxStrategy,MaxStrategy,TKPertStrategy,0.9624207019805908,0.961557149887085,0.956817090511322,,,.9602
MaxStrategy,TfidfStrategy,MaxStrategy,MaxStrategy,TKPertStrategy,MaxStrategy,0.9547885060310364,0.9422610402107239,0.9540840983390808,,,.9503
MaxStrategy,TfidfStrategy,TruncateStrategy,TKPertStrategy,TruncateStrategy,TKPertStrategy,0.955339789390564,0.9564796686172485,0.9539505839347839,,,.9552
MaxStrategy,TfidfStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,0.9537572264671326,0.9587178230285645,0.953298032283783,,,.9552
MaxStrategy,TfidfStrategy,TruncateStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,0.9616690874099731,0.9597673416137695,0.9498783349990845,,,.9571
MaxStrategy,TfidfStrategy,TruncateStrategy,TKPertStrategy,TruncateStrategy,MaxStrategy,0.9491032361984253,0.9481337666511536,0.9560598731040955,,,.9510
MaxStrategy,TfidfStrategy,MaxStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,0.9406083822250366,0.9603098034858704,0.9544573426246643,,,.9517
MaxStrategy,TfidfStrategy,TruncateStrategy,TKPertStrategy,TKPertStrategy,MaxStrategy,0.9605839252471924,0.9487179517745972,0.9587578773498535,,,.9560
MaxStrategy,TfidfStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,TKPertStrategy,0.9456469416618347,0.9648780226707458,0.9592233300209045,,,.9565
MaxStrategy,TfidfStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,MaxStrategy,0.9567751288414001,0.9648093581199646,0.9450121521949768,,,.9555
MaxStrategy,TfidfStrategy,TruncateStrategy,TKPertStrategy,TKPertStrategy,TruncateStrategy,0.951418936252594,0.9441233277320862,0.9587178230285645,,,.9514
MaxStrategy,TfidfStrategy,MaxStrategy,TruncateStrategy,TKPertStrategy,MaxStrategy,0.9639024138450623,0.9550941586494446,0.9429803490638733,,,.9539
MaxStrategy,TfidfStrategy,TruncateStrategy,TKPertStrategy,MaxStrategy,MaxStrategy,0.9638671875,0.9523351192474365,0.9550941586494446,,,.9570
MaxStrategy,TfidfStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,0.957446813583374,0.9537572264671326,0.9602712988853455,,,.9571
MaxStrategy,TfidfStrategy,TruncateStrategy,TKPertStrategy,MaxStrategy,TruncateStrategy,0.9540396928787231,0.9610894918441772,0.9534432291984558,,,.9561
MaxStrategy,TfidfStrategy,TruncateStrategy,Tf4idfStrategy,TKPertStrategy,TKPertStrategy,0.9583333134651184,0.962890625,0.9563530683517456,,,.9591
MaxStrategy,TfidfStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,0.9598063230514526,0.9542609453201294,0.961557149887085,,,.9585
MaxStrategy,TfidfStrategy,MaxStrategy,MaxStrategy,TKPertStrategy,TruncateStrategy,0.9563530683517456,0.9624573588371277,0.960698664188385,,,.9598
MaxStrategy,TfidfStrategy,TruncateStrategy,TKPertStrategy,TruncateStrategy,TruncateStrategy,0.9503408074378967,0.964442253112793,0.9520581364631653,,,.9556
MaxStrategy,TfidfStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,TKPertStrategy,0.9550072550773621,0.9545893669128418,0.9620622396469116,,,.9572
MaxStrategy,TfidfStrategy,TruncateStrategy,TKPertStrategy,MaxStrategy,TKPertStrategy,0.9586777091026306,0.9588776230812073,0.948483407497406,,,.9553
MaxStrategy,TfidfStrategy,MaxStrategy,MaxStrategy,MaxStrategy,TKPertStrategy,0.9582929015159607,0.9524723887443542,0.9592628479003906,,,.9566
MaxStrategy,TfidfStrategy,MaxStrategy,TruncateStrategy,TKPertStrategy,TKPertStrategy,0.953432559967041,0.9362110495567322,0.9618768095970154,,,.9505
MaxStrategy,TfidfStrategy,MaxStrategy,TruncateStrategy,TKPertStrategy,TruncateStrategy,0.9592628479003906,0.9534883499145508,0.961013674736023,,,.9579
MaxStrategy,TfidfStrategy,MaxStrategy,Tf4idfStrategy,TruncateStrategy,MaxStrategy,0.953667938709259,0.9407191276550293,0.9633610248565674,,,.9525
MaxStrategy,TfidfStrategy,MaxStrategy,Tf4idfStrategy,MaxStrategy,MaxStrategy,0.9479267001152039,0.947826087474823,0.9500242471694946,,,.9485
MaxStrategy,TfidfStrategy,MaxStrategy,Tf4idfStrategy,TruncateStrategy,TKPertStrategy,0.96875,0.9603864550590515,0.9481840133666992,,,.9591
MaxStrategy,TfidfStrategy,MaxStrategy,Tf4idfStrategy,MaxStrategy,TruncateStrategy,0.9633967876434326,0.9592233300209045,0.9507246613502502,,,.9577
MaxStrategy,TfidfStrategy,MaxStrategy,Tf4idfStrategy,TKPertStrategy,MaxStrategy,0.9602712988853455,0.9498069286346436,0.9612027406692505,,,.9570
MaxStrategy,TfidfStrategy,MaxStrategy,Tf4idfStrategy,MaxStrategy,TKPertStrategy,0.9545454382896423,0.9601167440414429,0.9402622580528259,,,.9516
MaxStrategy,TfidfStrategy,MaxStrategy,TKPertStrategy,MaxStrategy,TruncateStrategy,0.9559321999549866,0.9596499800682068,0.9516907930374146,,,.9557
MaxStrategy,TfidfStrategy,MaxStrategy,TKPertStrategy,TruncateStrategy,TKPertStrategy,0.9538162350654602,0.9594132304191589,0.9576230049133301,,,.9569
MaxStrategy,TfidfStrategy,MaxStrategy,TKPertStrategy,MaxStrategy,TKPertStrategy,0.9596891403198242,0.9530266523361206,0.9514563083648682,,,.9547
MaxStrategy,TfidfStrategy,MaxStrategy,TKPertStrategy,TruncateStrategy,TruncateStrategy,0.9539951682090759,0.9558823704719543,0.9557177424430847,,,.9551
MaxStrategy,TfidfStrategy,MaxStrategy,TKPertStrategy,MaxStrategy,MaxStrategy,0.9550072550773621,0.9616690874099731,0.9539951682090759,,,.9568
MaxStrategy,TfidfStrategy,MaxStrategy,TKPertStrategy,TruncateStrategy,MaxStrategy,0.9644768834114075,0.9587178230285645,0.9510421752929688,,,.9580
MaxStrategy,TfidfStrategy,MaxStrategy,Tf4idfStrategy,TKPertStrategy,TKPertStrategy,0.9353575110435486,0.9511841535568237,0.9506468772888184,,,.9457
MaxStrategy,TfidfStrategy,MaxStrategy,Tf4idfStrategy,TKPertStrategy,TruncateStrategy,0.9638671875,0.9383429884910583,0.951361894607544,,,.9511
MaxStrategy,TfidfStrategy,Tf4idfStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,0.9559686779975891,0.9614822268486023,0.953667938709259,,,.9570
MaxStrategy,TfidfStrategy,Tf4idfStrategy,TruncateStrategy,TKPertStrategy,TruncateStrategy,0.9558466672897339,0.9567331075668335,0.9634324908256531,,,.9586
MaxStrategy,TfidfStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,TKPertStrategy,0.9572400450706482,0.9643380641937256,0.9468598961830139,,,.9561
MaxStrategy,TfidfStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,TruncateStrategy,0.961557149887085,0.9456469416618347,0.9549636840820312,,,.9540
MaxStrategy,TfidfStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,MaxStrategy,0.960545539855957,0.9428708553314209,0.9518304467201233,,,.9517
MaxStrategy,TfidfStrategy,Tf4idfStrategy,TruncateStrategy,MaxStrategy,TKPertStrategy,0.9574056267738342,0.9605839252471924,0.961557149887085,,,.9598
MaxStrategy,TfidfStrategy,Tf4idfStrategy,TruncateStrategy,MaxStrategy,MaxStrategy,0.9635036587715149,0.9533980488777161,0.9553831219673157,,,.9574
MaxStrategy,TfidfStrategy,Tf4idfStrategy,TruncateStrategy,TKPertStrategy,MaxStrategy,0.9521484375,0.9503408074378967,0.9529811143875122,,,.9518
MaxStrategy,TfidfStrategy,Tf4idfStrategy,TruncateStrategy,MaxStrategy,TruncateStrategy,0.960698664188385,0.9598432779312134,0.9520581364631653,,,.9575
MaxStrategy,TfidfStrategy,Tf4idfStrategy,TruncateStrategy,TruncateStrategy,TKPertStrategy,0.9549636840820312,0.9577053785324097,0.9620253443717957,,,.9582
MaxStrategy,TfidfStrategy,Tf4idfStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,0.9536231756210327,0.9607368111610413,0.9569424390792847,,,.9571
MaxStrategy,TfidfStrategy,Tf4idfStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,0.9645114541053772,0.9583333134651184,0.9467114806175232,,,.9565
MaxStrategy,TfidfStrategy,Tf4idfStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,0.9470616579055786,0.9541284441947937,0.95652174949646,,,.9525
MaxStrategy,TfidfStrategy,Tf4idfStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,0.9510086178779602,0.9526135921478271,0.9452254176139832,,,.9496
MaxStrategy,TfidfStrategy,Tf4idfStrategy,MaxStrategy,TKPertStrategy,TruncateStrategy,0.9539951682090759,0.9644076228141785,0.9604685306549072,,,.9596
MaxStrategy,TfidfStrategy,Tf4idfStrategy,Tf4idfStrategy,TruncateStrategy,TKPertStrategy,0.9571149945259094,0.9570255875587463,0.9554694890975952,,,.9565
MaxStrategy,TfidfStrategy,Tf4idfStrategy,Tf4idfStrategy,TruncateStrategy,MaxStrategy,0.9518304467201233,0.9594132304191589,0.9601554870605469,,,.9571
MaxStrategy,TfidfStrategy,Tf4idfStrategy,Tf4idfStrategy,TKPertStrategy,TKPertStrategy,0.9505813717842102,0.947826087474823,0.9567751288414001,,,.9517
MaxStrategy,TfidfStrategy,Tf4idfStrategy,Tf4idfStrategy,TKPertStrategy,MaxStrategy,0.9579256176948547,0.9549636840820312,0.9564375877380371,,,.9564
MaxStrategy,TfidfStrategy,Tf4idfStrategy,MaxStrategy,TruncateStrategy,TKPertStrategy,0.9601941704750061,0.9587578773498535,0.957198441028595,,,.9587
MaxStrategy,TfidfStrategy,Tf4idfStrategy,MaxStrategy,MaxStrategy,MaxStrategy,0.9582118391990662,0.9474196434020996,0.9587178230285645,,,.9547
MaxStrategy,TfidfStrategy,Tf4idfStrategy,TruncateStrategy,TKPertStrategy,TKPertStrategy,0.960622251033783,0.9596107006072998,0.9640077948570251,,,.9614
MaxStrategy,TfidfStrategy,Tf4idfStrategy,TKPertStrategy,TruncateStrategy,MaxStrategy,0.9582929015159607,0.9574056267738342,0.9528392553329468,,,.9561
MaxStrategy,TfidfStrategy,Tf4idfStrategy,Tf4idfStrategy,MaxStrategy,TruncateStrategy,0.9530266523361206,0.9658869504928589,0.9522417187690735,,,.9570
MaxStrategy,TfidfStrategy,Tf4idfStrategy,Tf4idfStrategy,MaxStrategy,MaxStrategy,0.9550941586494446,0.9550507664680481,0.9483839869499207,,,.9528
MaxStrategy,TfidfStrategy,Tf4idfStrategy,MaxStrategy,TKPertStrategy,MaxStrategy,0.9591836929321289,0.9594202637672424,0.9587578773498535,,,.9591
MaxStrategy,TfidfStrategy,Tf4idfStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,0.9457364082336426,0.9481267929077148,0.9539505839347839,,,.9492
MaxStrategy,TfidfStrategy,Tf4idfStrategy,MaxStrategy,MaxStrategy,TKPertStrategy,0.9532079100608826,0.9587178230285645,0.9548324346542358,,,.9555
MaxStrategy,TfidfStrategy,Tf4idfStrategy,Tf4idfStrategy,TKPertStrategy,TruncateStrategy,0.9403714537620544,0.9620253443717957,0.9468598961830139,,,.9497
MaxStrategy,TfidfStrategy,Tf4idfStrategy,TKPertStrategy,MaxStrategy,TruncateStrategy,0.9569424390792847,0.9563530683517456,0.9639727473258972,,,.9590
MaxStrategy,TfidfStrategy,Tf4idfStrategy,Tf4idfStrategy,TruncateStrategy,TruncateStrategy,0.9553831219673157,0.9578692317008972,0.9449275135993958,,,.9527
MaxStrategy,TfidfStrategy,Tf4idfStrategy,TKPertStrategy,TruncateStrategy,TKPertStrategy,0.9576642513275146,0.96830815076828,0.9501693248748779,,,.9587
MaxStrategy,TfidfStrategy,Tf4idfStrategy,TKPertStrategy,TruncateStrategy,TruncateStrategy,0.966325044631958,0.953667938709259,0.9588377475738525,,,.9596
MaxStrategy,TfidfStrategy,Tf4idfStrategy,Tf4idfStrategy,MaxStrategy,TKPertStrategy,0.9593417048454285,0.9591836929321289,0.9629990458488464,,,.9605
MaxStrategy,TfidfStrategy,Tf4idfStrategy,TKPertStrategy,TKPertStrategy,MaxStrategy,0.9587578773498535,0.9505334496498108,0.9530266523361206,,,.9541
MaxStrategy,TfidfStrategy,TKPertStrategy,Tf4idfStrategy,MaxStrategy,TruncateStrategy,0.952843964099884,0.961519718170166,0.9539951682090759,,,.9561
MaxStrategy,TfidfStrategy,TKPertStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,0.9257985353469849,0.9368932247161865,0.9565637111663818,,,.9397
MaxStrategy,TfidfStrategy,TKPertStrategy,TruncateStrategy,TruncateStrategy,TKPertStrategy,0.9563106894493103,0.9487555027008057,0.9626032114028931,,,.9558
MaxStrategy,TfidfStrategy,Tf4idfStrategy,TKPertStrategy,MaxStrategy,MaxStrategy,0.9492508172988892,0.9558894634246826,0.9510895609855652,,,.9520
MaxStrategy,TfidfStrategy,TKPertStrategy,TruncateStrategy,MaxStrategy,TKPertStrategy,0.951597273349762,0.9671407341957092,0.9549636840820312,,,.9579
MaxStrategy,TfidfStrategy,TKPertStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,0.9639376401901245,0.960622251033783,0.9506468772888184,,,.9584
MaxStrategy,TfidfStrategy,TKPertStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,0.9620622396469116,0.9574056267738342,0.9603481888771057,,,.9599
MaxStrategy,TfidfStrategy,TKPertStrategy,TruncateStrategy,TKPertStrategy,TKPertStrategy,0.9548762440681458,0.9522891640663147,0.9605839252471924,,,.9559
MaxStrategy,TfidfStrategy,TKPertStrategy,TruncateStrategy,MaxStrategy,MaxStrategy,0.9568589329719543,0.9576230049133301,0.9533980488777161,,,.9559
MaxStrategy,TfidfStrategy,TKPertStrategy,TKPertStrategy,TruncateStrategy,TruncateStrategy,0.9539951682090759,0.9550072550773621,0.956186830997467,,,.9550
MaxStrategy,TfidfStrategy,TKPertStrategy,Tf4idfStrategy,TruncateStrategy,MaxStrategy,0.9368213415145874,0.9611272811889648,0.930604100227356,,,.9428
MaxStrategy,TfidfStrategy,TKPertStrategy,TKPertStrategy,MaxStrategy,TKPertStrategy,0.9489893913269043,0.9542168378829956,0.9508670568466187,,,.9513
MaxStrategy,TfidfStrategy,TKPertStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,0.959571361541748,0.9635745286941528,0.9549199938774109,,,.9593
MaxStrategy,TfidfStrategy,Tf4idfStrategy,TKPertStrategy,TKPertStrategy,TruncateStrategy,0.9653827548027039,0.95652174949646,0.9550072550773621,,,.9589
MaxStrategy,TfidfStrategy,TKPertStrategy,MaxStrategy,TKPertStrategy,TruncateStrategy,0.9548762440681458,0.9578844308853149,0.9465500712394714,,,.9531
MaxStrategy,TfidfStrategy,TKPertStrategy,Tf4idfStrategy,TruncateStrategy,TruncateStrategy,0.9603524208068848,0.9472665786743164,0.9571084380149841,,,.9549
MaxStrategy,TfidfStrategy,TKPertStrategy,Tf4idfStrategy,TKPertStrategy,TruncateStrategy,0.9497584700584412,0.958984375,0.9548762440681458,,,.9545
MaxStrategy,TfidfStrategy,TKPertStrategy,TruncateStrategy,MaxStrategy,TruncateStrategy,0.9515503644943237,0.9591041803359985,0.9607368111610413,,,.9571
MaxStrategy,TfidfStrategy,TKPertStrategy,Tf4idfStrategy,TKPertStrategy,TKPertStrategy,0.9544573426246643,0.9511841535568237,0.9568589329719543,,,.9541
MaxStrategy,TfidfStrategy,TKPertStrategy,MaxStrategy,MaxStrategy,MaxStrategy,0.9558894634246826,0.9614822268486023,0.941686749458313,,,.9530
MaxStrategy,TKPertStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,TruncateStrategy,0.9626032114028931,0.9469069838523865,0.9603912234306335,,,.9566
MaxStrategy,TfidfStrategy,TKPertStrategy,Tf4idfStrategy,TKPertStrategy,MaxStrategy,0.9625304341316223,0.957156777381897,0.9536231756210327,,,.9577
MaxStrategy,TfidfStrategy,TKPertStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,0.9555125832557678,0.9598825573921204,0.9493975639343262,,,.9549
MaxStrategy,TfidfStrategy,TKPertStrategy,TruncateStrategy,TKPertStrategy,TruncateStrategy,0.964442253112793,0.9573230147361755,0.9619511961936951,,,.9612
MaxStrategy,TfidfStrategy,TKPertStrategy,TruncateStrategy,TKPertStrategy,MaxStrategy,0.9648780226707458,0.9496611952781677,0.9563530683517456,,,.9569
MaxStrategy,TfidfStrategy,TKPertStrategy,Tf4idfStrategy,MaxStrategy,TKPertStrategy,0.9557608366012573,0.959883987903595,0.9626032114028931,,,.9594
MaxStrategy,TKPertStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,0.9474192261695862,0.9620253443717957,0.9589173793792725,,,.9561
MaxStrategy,TfidfStrategy,TKPertStrategy,Tf4idfStrategy,TruncateStrategy,TKPertStrategy,0.9630709290504456,0.9663906693458557,0.9476772546768188,,,.9590
MaxStrategy,TfidfStrategy,TKPertStrategy,TKPertStrategy,TruncateStrategy,MaxStrategy,0.9556313753128052,0.9481840133666992,0.9432864785194397,,,.9490
MaxStrategy,TfidfStrategy,TKPertStrategy,MaxStrategy,TruncateStrategy,TKPertStrategy,0.9468598961830139,0.9492508172988892,0.9456681609153748,,,.9472
MaxStrategy,TKPertStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,0.9459459185600281,0.9563953280448914,0.940487802028656,,,.9476
MaxStrategy,TfidfStrategy,Tf4idfStrategy,TKPertStrategy,TKPertStrategy,TKPertStrategy,0.9554263353347778,0.9592628479003906,0.9591439962387085,,,.9579
MaxStrategy,TfidfStrategy,TKPertStrategy,MaxStrategy,TKPertStrategy,MaxStrategy,0.9609755873680115,0.9527027010917664,0.9591439962387085,,,.9576
MaxStrategy,TKPertStrategy,TruncateStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,0.9428708553314209,0.9511841535568237,0.961406946182251,,,.9518
MaxStrategy,TfidfStrategy,TKPertStrategy,TKPertStrategy,MaxStrategy,TruncateStrategy,0.9495145678520203,0.9653489589691162,0.9566488265991211,,,.9571
MaxStrategy,TfidfStrategy,TKPertStrategy,MaxStrategy,MaxStrategy,TKPertStrategy,0.955974817276001,0.9576230049133301,0.9591439962387085,,,.9575
MaxStrategy,TfidfStrategy,Tf4idfStrategy,TKPertStrategy,MaxStrategy,TKPertStrategy,0.9561830759048462,0.9577874541282654,0.9598825573921204,,,.9579
MaxStrategy,TfidfStrategy,TKPertStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,0.9587578773498535,0.9623839855194092,0.9526112079620361,,,.9579
MaxStrategy,TfidfStrategy,TKPertStrategy,TKPertStrategy,TKPertStrategy,TKPertStrategy,0.9577874541282654,0.9486433863639832,0.9526569843292236,,,.9530
MaxStrategy,TKPertStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,TKPertStrategy,0.9570731520652771,0.955974817276001,0.9557608366012573,,,.9562
MaxStrategy,TfidfStrategy,TKPertStrategy,TKPertStrategy,TKPertStrategy,TruncateStrategy,0.9624573588371277,0.9605070948600769,0.960622251033783,,,.9611
MaxStrategy,TfidfStrategy,TKPertStrategy,TKPertStrategy,TKPertStrategy,MaxStrategy,0.9493487477302551,0.961013674736023,0.96484375,,,.9584
MaxStrategy,TKPertStrategy,TruncateStrategy,TruncateStrategy,TKPertStrategy,MaxStrategy,0.9593417048454285,0.9668616056442261,0.9530266523361206,,,.9597
MaxStrategy,TfidfStrategy,TKPertStrategy,Tf4idfStrategy,MaxStrategy,MaxStrategy,0.9453313946723938,0.9640077948570251,0.9538017511367798,,,.9543
MaxStrategy,TKPertStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,TKPertStrategy,0.9605070948600769,0.963468074798584,0.9523346424102783,,,.9587
MaxStrategy,TKPertStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,MaxStrategy,0.9600778818130493,0.9596499800682068,0.9581711888313293,,,.9592
MaxStrategy,TKPertStrategy,TruncateStrategy,TruncateStrategy,TKPertStrategy,TruncateStrategy,0.9534883499145508,0.9579507112503052,0.9547445178031921,,,.9553
MaxStrategy,TfidfStrategy,TKPertStrategy,TKPertStrategy,MaxStrategy,MaxStrategy,0.9354997277259827,0.962493896484375,0.9615945816040039,,,.9531
MaxStrategy,TKPertStrategy,TruncateStrategy,TruncateStrategy,TKPertStrategy,TKPertStrategy,0.9552529454231262,0.9645114541053772,0.9527482986450195,,,.9575
MaxStrategy,TfidfStrategy,TKPertStrategy,TKPertStrategy,TruncateStrategy,TKPertStrategy,0.961013674736023,0.9547206163406372,0.9611272811889648,,,.9589
MaxStrategy,TKPertStrategy,TruncateStrategy,MaxStrategy,TruncateStrategy,TKPertStrategy,0.9557177424430847,0.9594924449920654,0.9653489589691162,,,.9601
MaxStrategy,TKPertStrategy,TruncateStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,0.9638671875,0.9596891403198242,0.9455421566963196,,,.9563
MaxStrategy,TKPertStrategy,TruncateStrategy,MaxStrategy,TKPertStrategy,MaxStrategy,0.9587978720664978,0.9427739977836609,0.9451923370361328,,,.9489
MaxStrategy,TKPertStrategy,TruncateStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,0.9560598731040955,0.9577053785324097,0.9454896450042725,,,.9530
MaxStrategy,TKPertStrategy,TruncateStrategy,Tf4idfStrategy,TruncateStrategy,TruncateStrategy,0.9530720710754395,0.9511368870735168,0.9555125832557678,,,.9532
